track_id,track_name,artist_name,genre,popularity,duration_ms,explicit,danceability,energy,tempo,release_date
3n3Pp847581xV,Yellow,Bad Bunny,K-Pop,72,219537,True,0.474,0.71,95.9,2017-12-04
3n3Pp426858xV,Bléeding Love,Rihanna,Pop,51,223799,False,0.682,0.525,162.4,2021-07-07
3n3Pp518373xV,Circles,Bad Bunny,R&B,80,227961,True,0.89,0.36,105.4,2021
3n3Pp804314xV,One Dance,Ed Sheeran,Rap,56,212271,True,0.481,0.374,126.5,2020-06-20
3n3Pp781446xV,Bad Guy,Kendrick Lamar,Reggaeton,68,175143,True,0.491,0.976,161.4,2022-04-23
3n3Pp491559xV,Lose Yourself,Post Malone,EDM,76,163011,False,0.907,0.41,106.7,2022-02-09
3n3Pp559381xV,Dynamite,Beyoncé,Indie,55,252996,False,0.684,0.493,136.4,2022-01-18
3n3Pp642717xV,Bad Guy,Billie Eilish,Rock,57,299886,True,0.623,0.749,126.9,2017-08-05
3n3Pp573417xV,  Shape of You ,Bruno Mars,Rap,96,294090,False,0.933,0.776,152.7,2025-04-11
3n3Pp226882xV,Circles,Kendrick Lamar,Indie,59,278699,False,0.751,0.689,98.6,2024
3n3Pp359947xV,Sugar,Kendrick Lamar,K-Pop,72,190262,true,0.883,0.682,158.1,2021-01-26
3n3Pp335612xV,Dynamite,,EDM,69,164288,False,0.8,0.957,91.2,2020-07-16
3n3Pp167136xV,One Dance,Rihanna,Rock,71,244589,False,0.852,0.81,106.5,2018-01-07
3n3Pp454508xV,Bléeding Love,BTS,R&B,79,151000,True,0.921,0.545,142.3,2015-11-14
3n3Pp122056xV,Stay,Ed Sheeran,Hip-Hop,100,262094,True,0.519,0.324,141.8,2019-05-21
3n3Pp716886xV,Say So,Ariana Grande,Pop,63,172971,true,0.734,0.823,88.0,2017-02-05
3n3Pp680828xV,Say So,Eminem,Rap,83,227214,False,0.659,0.52,144.9,2016-05-13
3n3Pp341292xV,Shape of You,Maroon 5,K-Pop,80,275915,True,0.665,0.91,105.2,2016-05-28
3n3Pp717024xV,Stay,Beyoncé,EDM,72,202343,No,0.521,0.858,93.8,2022-07-17
3n3Pp330914xV,Sugar,Ed Sheeran,Reggaeton,80,175424,True,0.626,0.816,170.2,2018-11-09
3n3Pp107540xV,Sugar,Drake,Rap,56,156746,True,0.478,0.873,142.7,2017-01-03
3n3Pp174441xV,Levitating,Billie Eilish,Rap,78,204251,True,0.72,0.344,78.0,2021-06-25
3n3Pp842225xV,Say So,Bruno Mars,R&B,96,194782,False,0.822,0.62,155.3,2019-03-07
3n3Pp761759xV,Anti-Hero,dua lipa,Rock,94,226496,False,0.743,0.383,126.8,2020-07-16
3n3Pp161733xV,Blinding Lights,Beyoncé,Hip-Hop,78,171479,True,0.681,0.884,176.9,2022-09-23
3n3Pp340062xV,One Dance,Billie Eilish,Rap,70,274143,False,0.492,0.524,137.9,2017-12-14
3n3Pp170674xV,Anti-Hero,The Weeknd,Rap,54,180279,True,0.777,0.581,113.0,2020-12-19
3n3Pp132938xV,,Post Malone,R&B,69,230832,True,0.907,0.443,125.5,2021-01-18
3n3Pp446479xV,Bad Guy,post malone,Rap,52,254193,False,0.728,0.442,120.8,2024-04-03
3n3Pp174299xV,  Lose Yourself ,Doja Cat,K-Pop,95,273455,true,0.438,0.34,102.1,2025-10-20
3n3Pp639131xV,Say So,Doja Cat,Reggaeton,57,278213,True,0.608,0.689,147.0,2017-06-22
3n3Pp349565xV,  Uptown Funk ,Kendrick Lamar,Pop,51,219469,True,0.473,0.966,177.3,2020-01-05
3n3Pp392004xV,Sugar,Ed Sheeran,Pop,71,unknown,True,0.409,0.66,160.9,2022-03-16
3n3Pp801474xV,Blinding Lights,Rihanna,Rap,91,292639,True,0.687,0.36,114.2,2020-02-26
3n3Pp608993xV,HUMBLE.,BTS,R&B,56,251587,True,0.9,0.792,152.0,2025-07-09
3n3Pp324643xV,Dynamite,Kendrick Lamar,Rock,93,198465,True,0.776,0.711,76.8,2023-12-01
3n3Pp665427xV,Circles,Coldplay,R&B,60,247260,True,0.855,0.836,102.3,2022-03-21
3n3Pp238739xV,Circles,Dua Lipa,EDM,97,249993,Yes,0.733,0.781,136.1,2022-11-19
3n3Pp858490xV,HUMBLE.,BTS,Rap,Not Available,246836,True,0.498,0.59,90.3,2016-01-07
3n3Pp698782xV,SICKO MODE,BTS,Hip-Hop,83,198911,True,0.896,0.877,123.4,2018-07-23
3n3Pp704201xV,7 rings,Ariana Grande,Pop,61,266857,False,0.73,0.477,147.8,2023-03-20
3n3Pp595631xV,Circles,Rihanna,K-Pop,85,161696,False,0.883,0.691,112.5,2021-04-12
3n3Pp354801xV,Umbrella,Dua Lipa,R&B,60,219021,False,0.692,0.724,80.6,2018-04-22
3n3Pp922733xV,One Dance,Eminem,Rap,Not Available,265275,True,0.814,0.93,112.9,2024-01-12
3n3Pp595948xV,Anti-Hero,Travis Scott,K-Pop,85,271912,True,0.451,0.718,141.8,2020-01-10
3n3Pp946721xV,Stay,Doja Cat,,77,219048,True,0.763,0.638,175.3,2019-09-27
3n3Pp526833xV,Umbrella,Ariana Grande,Pop,79,209308,False,0.896,0.796,80.1,2016-12-16
3n3Pp299659xV,Uptown Funk,Travis Scott,Hip-Hop,64,220401,true,0.697,0.638,105.6,2025-08-14
3n3Pp198907xV,HUMBLE.,Bruno Mars,Indie,75,297913,True,0.401,0.849,142.1,2021-06-12
3n3Pp201639xV,Umbrella,Taylor Swift,R&B,90,166158,False,0.916,0.901,83.1,2023-07-17
3n3Pp790993xV,Lose Yourself,Dua Lipa,Pop,61,189617,False,0.773,0.458,95.4,2020-02-06
3n3Pp551989xV,Levitating,Kendrick Lamar,Indie,61,175350,False,0.637,0.498,140.9,2022-07-12
3n3Pp471507xV,Sugar,Ariana Grande,K-Pop,90,172467,True,0.631,0.432,155.3,2017-09-20
3n3Pp544154xV,Shape of You,Ariana Grande,,92,240122,False,0.881,0.38,137.9,2017-09-14
3n3Pp531071xV,Levitating,Ed Sheeran,Rap,77,291937,False,0.784,0.616,92.5,2021-05-28
3n3Pp589710xV,Levitating,kendrick lamar,Rock,75,258524,True,0.636,0.842,108.9,2025-12-22
3n3Pp864491xV,Yellow,Taylor Swift,K-Pop,51,209641,False,0.916,0.801,108.2,2021-11-10
3n3Pp156802xV,7 rings,Ed Sheeran,R&B,97,295123,False,0.665,0.441,163.7,2024-02-03
3n3Pp806073xV,Shape of You,Beyoncé,R&B,89,165986,No,0.823,0.718,159.0,2016-02-21
3n3Pp785197xV,Yellow,Doja Cat,Reggaeton,62,251477,True,0.593,0.582,103.5,2015-10-14
3n3Pp777568xV,Bléeding Love,Dua Lipa,EDM,78,286991,False,0.843,0.331,148.3,2016-08-24
3n3Pp203198xV,Dynamite,,Rap,87,259741,False,0.899,0.538,113.1,2024-09-04
3n3Pp163556xV,Tití Me Preguntó,Rihanna,Rock,77,290381,False,0.86,0.848,131.1,2025-08-17
3n3Pp522179xV,Levitating,Bad Bunny,Hip-Hop,74,274472,Yes,0.717,0.444,111.9,2024-01-22
3n3Pp863587xV,SICKO MODE,Beyoncé,K-Pop,50,211772,True,0.634,0.736,90.1,2019-07-07
3n3Pp455784xV,Umbrella,Rihanna,Rap,95,274849,False,0.54,0.769,89.4,2018-08-18
3n3Pp939482xV,,The Weeknd,Rock,63,228342,Yes,0.821,0.473,104.5,2021-02-07
3n3Pp214576xV,Bad Guy,Ed Sheeran,K-Pop,63,170697,False,0.901,0.346,156.8,2022-02-12
3n3Pp360735xV,Umbrella,Bruno Mars,Indie,67,253495,False,,0.504,118.3,2022-07-27
3n3Pp300896xV,SICKO MODE,Ed Sheeran,Hip-Hop,98,159103,True,0.729,0.674,171.7,2025-12-26
3n3Pp299448xV,Shape of You,Drake,Reggaeton,95,281622,False,0.699,0.822,92.1,2021-01-12
3n3Pp662336xV,Tití Me Preguntó,Kendrick Lamar,EDM,-99,299741,True,0.542,0.377,97.9,2018-09-10
3n3Pp570405xV,Anti-Hero,Billie Eilish,EDM,54,285480,True,0.403,0.527,127.9,2019-11-09
3n3Pp246991xV,Circles,Dua Lipa,Hip-Hop,86,299811,No,0.809,0.569,162.3,2019-07-22
3n3Pp542374xV,7 rings,Maroon 5,Hip-Hop,56,188652,False,0.404,0.687,158.5,2018-01-14
3n3Pp292401xV,Sugar,Ariana Grande,Pop,84,181531,False,0.687,0.953,133.7,2015-01-01
3n3Pp392075xV,Uptown Funk,Drake,EDM,61,267713,False,0.686,0.866,147.4,2017-06-27
3n3Pp585100xV,SICKO MODE,Dua Lipa,Reggaeton,73,195319,False,0.606,0.432,175.0,2023-12-20
3n3Pp361941xV,Stay,BTS,Indie,70,193821,Yes,0.513,0.867,163.8,2020-06-06
3n3Pp179046xV,Levitating,Ariana Grande,Rock,62,205545,False,0.842,0.927,149.8,2024-07-08
3n3Pp564656xV,Say So,Dua Lipa,Indie,79,200521,False,0.625,0.626,148.7,2023-07-07
3n3Pp947272xV,Levitating,Kendrick Lamar,Hip-Hop,57,183078,True,0.459,0.623,159.3,2024-11-13
3n3Pp997546xV,Lose Yourself,BTS,K-Pop,66,161187,False,,0.324,118.8,2015-10-14
3n3Pp677057xV,Stay,Taylor Swift,Rap,92,260985,True,0.722,0.392,171.2,2017-11-13
3n3Pp202664xV,HUMBLE.,Maroon 5,EDM,81,170543,False,0.544,0.406,87.2,2017-07-11
3n3Pp153045xV,Bléeding Love,Drake,Rap,83,264135,True,0.695,0.613,88.8,2023-03-14
3n3Pp783823xV,Umbrella,Travis Scott,Rap,90,202931,Yes,0.711,0.888,76.8,2018-02-23
3n3Pp666847xV,HUMBLE.,Post Malone,EDM,70,188765,True,0.737,0.909,111.6,2017-09-04
3n3Pp976638xV,Circles,Travis Scott,R&B,88,217603,True,0.945,0.614,147.6,2025-10-26
3n3Pp115474xV,HUMBLE.,Drake,Indie,74,233820,true,0.619,0.854,89.6,2021-11-09
3n3Pp197793xV,Blinding Lights,Bruno Mars,EDM,89,167566,False,0.512,0.931,121.4,2023-03-11
3n3Pp890170xV,One Dance,Bad Bunny,Indie,75,172813,No,0.704,0.338,178.7,2018-02-03
3n3Pp989921xV,7 rings,Bad Bunny,Indie,Not Available,251737,False,0.707,0.654,129.9,2015-07-01
3n3Pp347861xV,Bléeding Love,Rihanna,EDM,57,295847,False,0.498,0.684,176.9,2025-10-05
3n3Pp274389xV,Umbrella,Justin Bieber,Reggaeton,72,254164,No,0.708,0.761,93.1,2015-10-23
3n3Pp526156xV,SICKO MODE,Post Malone,Reggaeton,72,294717,False,0.666,0.678,107.0,2023-02-19
3n3Pp609231xV,Lose Yourself,The Weeknd,Rap,79,235492,False,0.944,0.313,153.2,2021-01-24
3n3Pp604740xV,Say So,Taylor Swift,Reggaeton,89,222404,False,0.718,0.693,87.5,2017-08-21
3n3Pp324130xV,Yellow,Dua Lipa,Indie,61,286233,False,0.826,0.526,88.5,2025-06-06
3n3Pp520521xV,Anti-Hero,Taylor Swift,Indie,93,270103,True,0.619,0.923,147.9,2018-11-08
3n3Pp161483xV,Anti-Hero,Post Malone,Reggaeton,95,153241,False,0.476,0.841,147.2,2019-04-18
3n3Pp272634xV,Circles,Coldplay,Rap,Not Available,286986,True,0.875,0.345,107.3,00-00-0000
3n3Pp497382xV,HUMBLE.,Coldplay,,89,259994,True,0.465,0.402,97.0,2021-05-22
3n3Pp102260xV,Sugar,Bruno Mars,Hip-Hop,87,179496,False,0.526,0.872,178.0,2015-05-03
3n3Pp509386xV,HUMBLE.,Ed Sheeran,Rock,55,258643,True,0.831,0.531,119.6,2017-11-01
3n3Pp378085xV,Circles,Travis Scott,Indie,93,189227,True,0.922,0.555,155.1,2025-10-28
3n3Pp922157xV,Dynamite,Beyoncé,Indie,58,188849,False,0.455,0.663,86.7,2016
3n3Pp923267xV,Blinding Lights,Bruno Mars,Pop,70,298529,False,0.68,0.413,77.0,2024-02-04
3n3Pp577110xV,Tití Me Preguntó,,Reggaeton,57,176267,False,0.832,0.712,125.8,2017-05-09
3n3Pp399105xV,Uptown Funk,Justin Bieber,Rap,65,177691,False,0.84,0.427,120.3,2017-02-03
3n3Pp543555xV,Shape of You,Justin Bieber,K-Pop,69,297504,False,0.738,0.379,95.6,2022-06-27
3n3Pp830429xV,Bad Guy,Justin Bieber,Hip-Hop,57,176474,True,0.777,0.832,78.4,2018-07-04
3n3Pp865990xV,Yellow,Drake,EDM,61,224997,False,0.429,0.51,144.3,2022-01-14
3n3Pp921414xV,7 rings,Maroon 5,Hip-Hop,73,290413,False,0.614,0.883,137.3,2016-08-21
3n3Pp682765xV,  Yellow ,Ariana Grande,Hip-Hop,94,240143,True,0.75,0.783,124.3,2016-04-22
3n3Pp794022xV,Anti-Hero,Maroon 5,,59,257712,True,0.842,0.485,170.4,2021-07-11
3n3Pp853305xV,7 rings,Travis Scott,R&B,82,219241,False,0.853,0.359,79.5,2025-08-26
3n3Pp610311xV,Anti-Hero,Kendrick Lamar,Pop,74,250412,True,0.659,0.896,106.7,2017-03-10
3n3Pp262316xV,,Doja Cat,Rap,76,277293,False,0.73,0.553,76.1,2015-03-22
3n3Pp299122xV,Dynamite,Ed Sheeran,Reggaeton,88,299952,True,0.448,0.864,85.1,2024-11-20
3n3Pp411120xV,Lose Yourself,Travis Scott,Hip-Hop,58,274006,True,0.545,0.506,88.0,2015-02-11
3n3Pp328275xV,Yellow,Rihanna,K-Pop,86,159821,False,0.604,0.657,138.2,2020-08-20
3n3Pp161324xV,Dynamite,Billie Eilish,R&B,74,195141,False,0.735,0.419,136.7,2024-09-01
3n3Pp707314xV,Circles,Rihanna,K-Pop,77,222198,True,0.798,0.554,96.0,2017-09-24
3n3Pp871476xV,One Dance,Billie Eilish,R&B,61,255637,False,0.912,0.325,145.4,2019-02-07
3n3Pp668532xV,7 rings,The Weeknd,R&B,81,187710,True,0.62,0.437,78.1,2024-01-18
3n3Pp163918xV,Bléeding Love,Rihanna,Indie,90,255308,True,0.761,0.363,90.3,2015-09-17
3n3Pp884309xV,Umbrella,Post Malone,Pop,84,160166,True,0.558,0.644,153.4,2017-04-28
3n3Pp428838xV,Dynamite,BTS,Reggaeton,94,253754,No,0.93,0.843,104.1,2020-02-07
3n3Pp159942xV,Bad Guy,Justin Bieber,Reggaeton,91,236899,True,0.432,0.915,135.9,2015-06-05
3n3Pp152578xV,Sugar,Drake,EDM,61,212279,False,0.825,0.405,112.0,2018-02-24
3n3Pp712554xV,Sugar,Rihanna,Pop,85,162921,False,0.496,0.531,164.8,2017-05-09
3n3Pp599948xV,Tití Me Preguntó,Coldplay,R&B,Not Available,274575,True,0.672,0.629,157.0,2022-04-03
3n3Pp627276xV,Shape of You,Doja Cat,R&B,81,220407,True,0.406,0.894,139.4,2020-12-18
3n3Pp994141xV,Tití Me Preguntó,Post Malone,Rock,68,247633,False,0.868,0.511,128.0,00-00-0000
3n3Pp656926xV,7 rings,Bruno Mars,Reggaeton,58,155303,True,0.912,0.523,82.2,2022-07-17
3n3Pp265080xV,Yellow,Billie Eilish,Indie,61,238569,False,,0.823,161.1,2021-04-09
3n3Pp159642xV,Levitating,Rihanna,Pop,70,229444,Yes,0.507,0.367,155.1,2017-04-22
3n3Pp632496xV,Dynamite,Post Malone,Hip-Hop,78,231513,False,0.831,0.968,130.5,2019-07-04
3n3Pp184002xV,Yellow,Eminem,Rap,Not Available,223491,False,0.681,0.651,150.2,2024-10-10
3n3Pp992697xV,Shape of You,,K-Pop,53,278875,False,0.784,0.975,176.2,2017-04-24
3n3Pp294851xV,Lose Yourself,Kendrick Lamar,Hip-Hop,72,175747,No,0.738,0.44,93.0,2022-07-15
3n3Pp171849xV,Sugar,Bad Bunny,Pop,50,209757,True,,0.325,154.2,2021-10-24
3n3Pp723939xV,Bléeding Love,Travis Scott,EDM,81,185228,True,0.598,0.564,75.5,2019-06-20
3n3Pp171262xV,7 rings,Ariana Grande,Indie,58,228769,False,0.76,0.888,151.2,2016-10-13
3n3Pp808011xV,Bléeding Love,Doja Cat,R&B,62,unknown,True,0.937,0.379,172.0,2021-04-19
3n3Pp346629xV,Anti-Hero,Coldplay,Indie,74,234113,False,0.448,0.511,171.7,2020-06-21
3n3Pp523389xV,Anti-Hero,Doja Cat,K-Pop,85,220626,True,0.552,0.33,164.4,2016-08-06
3n3Pp225710xV,Anti-Hero,Post Malone,EDM,82,259254,False,0.62,0.877,124.8,2015-09-09
3n3Pp697347xV,Shape of You,Post Malone,Indie,91,173406,False,0.768,0.893,148.3,2024-07-10
3n3Pp358175xV,Levitating,The Weeknd,Reggaeton,81,199266,True,0.623,0.527,94.4,2024-11-17
3n3Pp707040xV,HUMBLE.,Ariana Grande,Reggaeton,76,265793,True,0.51,0.905,145.7,2020-07-01
3n3Pp723398xV,Bléeding Love,Billie Eilish,Rap,93,205414,true,0.408,0.37,86.3,2016-03-26
3n3Pp141672xV,Umbrella,The Weeknd,Indie,81,256737,True,0.787,0.821,162.6,2020-07-26
3n3Pp749468xV,  Shape of You ,Doja Cat,Indie,76,276998,True,0.906,0.807,178.0,2017-06-08
3n3Pp185965xV,Sugar,Taylor Swift,Indie,95,285397,true,0.702,0.315,119.5,2016-04-22
3n3Pp539589xV,Bléeding Love,Maroon 5,,78,248018,False,0.799,0.816,129.0,2020-06-05
3n3Pp789305xV,Shape of You,Kendrick Lamar,K-Pop,81,164734,Yes,0.708,0.734,117.8,2020-02-01
3n3Pp712024xV,,Post Malone,Hip-Hop,60,285074,False,0.721,0.443,154.9,2020-12-01
3n3Pp692683xV,Sugar,Travis Scott,EDM,55,191673,False,0.591,0.436,108.0,2020-04-15
3n3Pp648177xV,Levitating,Maroon 5,EDM,86,167201,True,0.849,0.495,123.9,2024-06-08
3n3Pp431737xV,Stay,Coldplay,Rock,51,231559,True,0.524,0.662,129.6,2023-02-13
3n3Pp373432xV,7 rings,Travis Scott,EDM,100,282853,False,0.93,0.825,127.1,2019-10-07
3n3Pp314181xV,Sugar,Eminem,K-Pop,98,255744,True,0.65,0.756,112.9,2023-04-04
3n3Pp802258xV,Circles,Maroon 5,Rap,64,185559,True,0.622,0.485,105.3,2023-05-23
3n3Pp850981xV,Say So,Billie Eilish,Pop,68,287438,True,0.403,0.407,150.8,2024-11-03
3n3Pp429445xV,Levitating,Ed Sheeran,Indie,52,299074,False,0.496,0.378,83.6,2024-11-14
3n3Pp350280xV,Bléeding Love,,R&B,67,157588,True,0.678,0.952,126.8,2025-07-11
3n3Pp378517xV,Bléeding Love,Taylor Swift,Hip-Hop,64,195544,True,0.707,0.681,115.4,2020-04-07
3n3Pp515011xV,Dynamite,Post Malone,Reggaeton,84,200531,False,0.677,0.37,123.0,2015-08-16
3n3Pp237235xV,HUMBLE.,Rihanna,Pop,Not Available,202619,True,0.587,0.669,152.3,2015-05-14
3n3Pp804318xV,Say So,Taylor Swift,R&B,60,165106,True,0.464,0.674,147.1,2016-02-15
3n3Pp776856xV,Circles,Doja Cat,Rap,99,215402,True,0.682,0.484,163.3,2017
3n3Pp414569xV,HUMBLE.,Coldplay,Hip-Hop,79,158669,True,0.542,0.941,98.7,2024-07-08
3n3Pp579434xV,Blinding Lights,Ed Sheeran,Rap,86,269655,Yes,0.696,0.847,117.8,2024-01-10
3n3Pp431535xV,Yellow,Drake,Hip-Hop,97,163253,true,0.836,0.69,178.4,2015-11-26
3n3Pp888387xV,Levitating,Post Malone,Rock,99,244470,False,0.538,0.416,119.9,2024-01-15
3n3Pp176066xV,Tití Me Preguntó,Dua Lipa,Rap,99,202195,No,0.644,0.512,165.0,2019-03-27
3n3Pp109767xV,Uptown Funk,Bruno Mars,Pop,81,221821,False,0.607,0.907,168.9,2021-01-18
3n3Pp580547xV,  Say So ,Justin Bieber,Rap,85,246561,True,0.666,0.668,159.3,2023-01-11
3n3Pp751332xV,Circles,Eminem,Rock,82,271692,True,0.534,0.334,173.6,2025-01-03
3n3Pp690341xV,Blinding Lights,Ed Sheeran,Indie,57,282415,No,0.587,0.32,113.6,2022-02-27
3n3Pp204837xV,Sugar,BTS,Rap,86,254056,False,0.827,0.914,76.3,2021-12-10
3n3Pp176819xV,HUMBLE.,Coldplay,Pop,57,182472,No,0.775,0.334,145.8,2019-06-25
3n3Pp663750xV,Bad Guy,Beyoncé,Hip-Hop,67,158011,False,0.893,0.561,145.6,2020-07-03
3n3Pp323508xV,  Say So ,Beyoncé,Rap,99,213422,True,0.874,0.359,116.6,2023
3n3Pp630458xV,Say So,Billie Eilish,Reggaeton,84,247639,False,0.665,0.567,129.9,2024-01-13
3n3Pp378082xV,SICKO MODE,Justin Bieber,Pop,73,278132,True,0.542,0.779,146.0,2019
3n3Pp238890xV,Anti-Hero,Billie Eilish,R&B,-99,266943,False,0.61,0.906,87.5,2022-11-04
3n3Pp465962xV,Say So,Kendrick Lamar,Rock,98,196552,True,0.834,0.728,116.5,2020-10-04
3n3Pp172132xV,HUMBLE.,Post Malone,Rock,52,274408,No,0.521,0.769,148.0,2015-04-02
3n3Pp356150xV,  Stay ,,Indie,98,294528,False,0.786,0.603,177.6,2015-03-04
3n3Pp487477xV,Bléeding Love,bad bunny,Hip-Hop,96,241687,False,0.84,0.542,152.9,2020-12-24
3n3Pp398830xV,Sugar,Rihanna,Rap,78,240242,True,0.627,0.526,168.7,2021-04-06
3n3Pp265409xV,7 rings,Drake,K-Pop,84,192864,True,0.594,0.435,92.7,2016-04-24
3n3Pp559469xV,Shape of You,Ed Sheeran,EDM,63,217806,True,0.695,0.816,113.2,2020-09-01
3n3Pp974244xV,SICKO MODE,Travis Scott,Pop,77,173695,False,0.785,0.85,95.9,2015-05-26
3n3Pp669605xV,Anti-Hero,Ariana Grande,Indie,56,224729,True,0.545,0.353,96.0,2015-02-02
3n3Pp837715xV,Say So,BTS,Pop,97,157195,True,0.558,0.927,163.6,2019-02-09
3n3Pp417212xV,Tití Me Preguntó,Coldplay,K-Pop,91,251335,true,0.619,0.82,117.5,2020-12-20
3n3Pp741390xV,Lose Yourself,Drake,EDM,98,163015,True,0.812,0.686,99.5,2021-05-23
3n3Pp946305xV,Blinding Lights,Ariana Grande,Reggaeton,65,192705,True,0.588,0.363,119.6,2017-03-19
3n3Pp785743xV,Umbrella,The Weeknd,EDM,69,206182,False,0.705,0.846,127.4,2022-02-05
3n3Pp654634xV,Levitating,,Pop,52,208025,No,0.498,0.775,155.3,2020-03-25
3n3Pp108203xV,Uptown Funk,BTS,Rap,78,209011,False,0.573,0.366,155.4,2024-07-21
3n3Pp800305xV,Shape of You,Bad Bunny,K-Pop,66,204193,False,0.52,0.511,137.3,2022-11-04
3n3Pp956795xV,Uptown Funk,Rihanna,EDM,72,220538,False,0.716,0.738,154.4,2023-09-08
3n3Pp681542xV,Lose Yourself,Coldplay,R&B,-99,257349,true,0.501,0.821,159.1,2024-08-22
3n3Pp413921xV,Uptown Funk,Billie Eilish,Hip-Hop,78,284553,False,0.81,0.62,174.0,2022-05-11
3n3Pp795613xV,Bléeding Love,Doja Cat,Hip-Hop,57,155256,False,0.912,0.944,112.4,2022-04-03
3n3Pp208618xV,Sugar,Ariana Grande,Hip-Hop,99,152332,False,0.505,0.398,145.0,2019-05-23
3n3Pp240814xV,HUMBLE.,Coldplay,Rap,65,274281,False,0.805,0.909,174.8,2016-06-18
3n3Pp377312xV,Anti-Hero,Bad Bunny,Reggaeton,63,184685,True,0.529,0.475,178.7,2018-11-21
3n3Pp221035xV,Shape of You,Travis Scott,R&B,97,195403,False,0.533,0.547,128.7,2018-12-03
3n3Pp212235xV,Bléeding Love,Kendrick Lamar,Reggaeton,87,152218,False,0.546,0.425,90.5,2016-08-02
3n3Pp878480xV,Lose Yourself,The Weeknd,,94,unknown,False,0.526,0.924,122.7,2018-01-22
3n3Pp680097xV,  Dynamite ,,R&B,72,216162,Yes,0.859,0.525,87.8,2018-08-27
3n3Pp262998xV,Levitating,BTS,Hip-Hop,95,230074,False,0.86,0.885,126.4,2021-04-16
3n3Pp385577xV,HUMBLE.,Dua Lipa,Reggaeton,89,222188,true,,0.521,99.2,2016-06-07
3n3Pp395442xV,Bléeding Love,Maroon 5,R&B,90,261098,True,0.828,0.632,174.0,2024-09-17
3n3Pp734210xV,7 rings,Travis Scott,EDM,77,248690,True,0.466,0.344,78.1,2020-05-23
3n3Pp320861xV,Levitating,Drake,Reggaeton,60,241412,False,0.443,0.377,152.5,2022
3n3Pp852470xV,Stay,rihanna,Pop,89,270323,true,0.926,0.625,162.2,2023
3n3Pp459536xV,Umbrella,Post Malone,K-Pop,58,216059,True,0.671,0.875,127.3,2018-06-13
3n3Pp313487xV,Dynamite,Bruno Mars,Reggaeton,100,207202,true,0.404,0.492,77.8,2022-10-17
3n3Pp820892xV,Levitating,Bad Bunny,Pop,63,272342,True,0.871,0.537,93.8,2018-07-07
3n3Pp765046xV,Dynamite,Ed Sheeran,Pop,63,229205,No,0.927,0.691,138.5,2016-05-14
3n3Pp994343xV,Yellow,taylor swift,R&B,53,286482,True,0.866,0.645,109.3,2017-11-10
3n3Pp376807xV,Bad Guy,Taylor Swift,EDM,86,254111,true,0.604,0.576,106.8,2024-11-04
3n3Pp629959xV,Sugar,Post Malone,Hip-Hop,72,176820,False,0.573,0.786,140.4,2017-08-04
3n3Pp612262xV,HUMBLE.,Kendrick Lamar,K-Pop,84,151926,Yes,0.894,0.373,154.8,2016-04-01
3n3Pp363319xV,Lose Yourself,Bad Bunny,Reggaeton,67,284090,False,0.885,0.678,144.4,2022-03-09
3n3Pp987204xV,SICKO MODE,Bad Bunny,EDM,88,248102,True,0.716,0.348,129.6,2015-08-22
3n3Pp153266xV,Bad Guy,Travis Scott,K-Pop,84,297182,No,0.551,0.505,126.7,2023-08-12
3n3Pp196781xV,Dynamite,BTS,R&B,60,224102,False,0.501,0.613,123.9,2019-02-18
3n3Pp765095xV,Circles,Ed Sheeran,EDM,70,228243,No,0.82,0.702,105.8,2016-06-14
3n3Pp544151xV,SICKO MODE,Ariana Grande,Hip-Hop,95,178338,False,0.681,0.462,127.3,2018-03-13
3n3Pp969634xV,  Circles ,Rihanna,Pop,68,276284,True,0.619,0.466,128.0,2023-07-17
3n3Pp390120xV,Circles,Coldplay,Rock,68,166734,False,0.813,0.408,132.0,2020-01-15
3n3Pp146228xV,Lose Yourself,bts,Rock,86,238154,False,0.471,0.628,160.0,2019-06-04
3n3Pp103717xV,HUMBLE.,Bruno Mars,Rock,67,222478,No,0.689,0.345,131.8,2015-11-13
3n3Pp449759xV,Levitating,Doja Cat,Indie,82,235232,False,0.633,0.442,76.9,2021-04-10
3n3Pp908577xV,HUMBLE.,Ed Sheeran,,93,222583,False,0.917,0.772,155.2,2018-07-06
3n3Pp237174xV,Yellow,Bruno Mars,Rap,56,218458,true,0.418,0.593,179.0,2024-05-17
3n3Pp768061xV,Dynamite,Bad Bunny,EDM,58,228326,true,0.591,0.967,167.4,2024-08-17
3n3Pp374680xV,Bad Guy,Kendrick Lamar,Hip-Hop,98,199377,False,0.873,0.686,87.5,2021
3n3Pp269430xV,  Circles ,Maroon 5,R&B,100,189303,False,0.827,0.533,122.3,2015-11-08
3n3Pp877236xV,Tití Me Preguntó,Bruno Mars,Pop,76,285605,True,0.651,0.772,164.6,2016-04-04
3n3Pp563298xV,Say So,Billie Eilish,K-Pop,53,212993,False,0.466,0.418,121.5,2015-01-19
3n3Pp678478xV,Dynamite,Taylor Swift,Indie,Not Available,164883,False,0.685,0.755,78.8,2019-04-03
3n3Pp839945xV,7 rings,Coldplay,Rap,91,255931,True,0.574,0.803,93.6,2023-02-09
3n3Pp548462xV,7 rings,Eminem,EDM,58,233777,True,0.405,0.784,144.2,2018-10-23
3n3Pp688153xV,Yellow,Rihanna,,94,186681,True,0.771,0.869,156.8,2021-07-13
